Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
50316,TU-2012-3470,2012-05-11,2012-05-11,Same Day,JL-5850,John Lucas,Consumer,Denizli,Denizli,Turkey,,EMEA,EMEA,OFF-TEN-10001031,Office Supplies,Storage,"Tenex Shelving, Single Width",21.875999999999998,1,0.6,-19.164,6.92,High
12024,ES-2012-2859554,2012-05-11,2012-06-11,First Class,MF-17665,Maureen Fritzler,Corporate,Saint-Priest,Rhône-Alpes,France,,EU,Central,FUR-CH-10000663,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",151.03799999999998,2,0.1,13.398,4.54,Medium
4904,MX-2012-111976,2012-05-12,2012-06-12,First Class,AA-10645,Anna Andreadi,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,TEC-CO-10004901,Technology,Copiers,"HP Fax and Copier, Laser",183.95496,2,0.20199999999999999,-21.24504,51.59,High
4903,MX-2012-111976,2012-05-12,2012-06-12,First Class,AA-10645,Anna Andreadi,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,OFF-AR-10003123,Office Supplies,Art,"Boston Canvas, Easy-Erase",115.008,4,0.2,40.208,28.99,High
36931,CA-2012-134943,2012-05-12,2012-06-12,First Class,SU-20665,Stephanie Ulpright,Home Office,Ann Arbor,Michigan,United States,48104.0,US,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,5,0.0,76.4,21.87,Medium
39617,CA-2012-142937,2012-05-12,2012-06-12,First Class,SF-20065,Sandra Flanagan,Consumer,Dallas,Texas,United States,75220.0,US,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.504,10.64,Medium
4905,MX-2012-111976,2012-05-12,2012-06-12,First Class,AA-10645,Anna Andreadi,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,OFF-LA-10001800,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",12.128,2,0.2,-1.992,2.96,High
17203,ES-2012-4435180,2012-06-01,2012-01-13,Standard Class,SJ-20500,Shirley Jackson,Consumer,Villeurbanne,Rhône-Alpes,France,,EU,Central,TEC-AC-10001089,Technology,Accessories,"Enermax Keyboard, Erganomic",162.54,2,0.0,81.24,13.06,Low
17204,ES-2012-4435180,2012-06-01,2012-01-13,Standard Class,SJ-20500,Shirley Jackson,Consumer,Villeurbanne,Rhône-Alpes,France,,EU,Central,OFF-BI-10001055,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",18.09,3,0.0,5.58,2.67,Low
39424,CA-2012-137064,2012-06-02,2012-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,United States,77070.0,US,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752,3,0.2,-125.766,98.65,Low
36237,CA-2012-156482,2012-06-02,2012-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,Wilmington,Delaware,United States,19805.0,US,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,9,0.0,266.4522,89.3,Low
36238,CA-2012-156482,2012-06-02,2012-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,Wilmington,Delaware,United States,19805.0,US,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,4,0.0,82.3368,22.89,Low
39423,CA-2012-137064,2012-06-02,2012-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,United States,77070.0,US,Central,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004,1.88,Low
36239,CA-2012-156482,2012-06-02,2012-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,Wilmington,Delaware,United States,19805.0,US,East,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,0.0,1.7608,1.03,Low
39422,CA-2012-137064,2012-06-02,2012-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,United States,77070.0,US,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.9339999999999997,3,0.8,-4.9878,0.31,Low
32851,CA-2012-111507,2012-06-02,2012-02-13,Standard Class,VW-21775,Victoria Wilson,Corporate,Bellevue,Washington,United States,98006.0,US,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,5.28,3,0.0,1.5312,0.27,Low
27759,IN-2012-33512,2012-06-03,2012-06-03,Same Day,AR-10510,Andrew Roberts,Consumer,Tianjin,Tianjin,China,,APAC,North Asia,OFF-PA-10000951,Office Supplies,Paper,"Enermax Note Cards, Multicolor",32.64,1,0.0,1.95,7.72,Critical
12087,ES-2012-2468555,2012-06-04,2012-04-13,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Munich,Bavaria,Germany,,EU,Central,OFF-ST-10002437,Office Supplies,Storage,"Eldon Trays, Blue",43.173,1,0.1,3.813,1.89,Medium
16692,ES-2012-4400520,2012-06-06,2012-06-13,Standard Class,JP-16135,Julie Prescott,Home Office,Le Bouscat,Aquitaine,France,,EU,Central,TEC-PH-10004827,Technology,Phones,"Samsung Headset, Cordless",129.285,2,0.15,48.645,10.54,Medium
41474,NI-2012-8920,2012-06-06,2012-06-13,Standard Class,MW-8220,Mitch Webber,Consumer,Kano,Kano,Nigeria,,Africa,Africa,TEC-SHA-10002696,Technology,Copiers,"Sharp Ink, Color",37.755,1,0.7,-28.965,3.05,Medium
41475,NI-2012-8920,2012-06-06,2012-06-13,Standard Class,MW-8220,Mitch Webber,Consumer,Kano,Kano,Nigeria,,Africa,Africa,OFF-OIC-10000492,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack",4.302,1,0.7,-4.188,0.1,Medium
30999,ID-2012-86656,2012-06-07,2012-06-07,Same Day,DB-13270,Deborah Brumfield,Home Office,Toowoomba,Queensland,Australia,,APAC,Oceania,FUR-CH-10004751,Furniture,Chairs,"Hon Steel Folding Chair, Black",189.576,4,0.4,-82.22399999999999,24.71,High
3372,MX-2012-115217,2012-06-08,2012-06-08,Same Day,SV-20815,Stuart Van,Corporate,Puerto Padre,Las Tunas,Cuba,,LATAM,Caribbean,OFF-PA-10002563,Office Supplies,Paper,"Enermax Memo Slips, Premium",73.08,7,0.0,0.7,8.67,Medium
3371,MX-2012-115217,2012-06-08,2012-06-08,Same Day,SV-20815,Stuart Van,Corporate,Puerto Padre,Las Tunas,Cuba,,LATAM,Caribbean,TEC-CO-10001087,Technology,Copiers,"Hewlett Ink, Laser",296.76527999999996,3,0.002,55.865280000000006,6.84,Medium
47029,RO-2012-9480,2012-06-12,2012-06-12,Same Day,SG-10605,Speros Goranitis,Consumer,Piatra-Neamt,Neamt,Romania,,EMEA,EMEA,TEC-HEW-10003460,Technology,Copiers,"Hewlett Fax and Copier, Color",1554.48,8,0.0,341.76,366.58,High
33518,CA-2012-131884,2012-06-12,2012-06-12,Same Day,DK-13375,Dennis Kane,Consumer,Marion,Ohio,United States,43302.0,US,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,485.94,2,0.4,-89.089,122.2,High
33520,CA-2012-131884,2012-06-12,2012-06-12,Same Day,DK-13375,Dennis Kane,Consumer,Marion,Ohio,United States,43302.0,US,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,70.686,1,0.3,-24.2352,15.15,High
33519,CA-2012-131884,2012-06-12,2012-06-12,Same Day,DK-13375,Dennis Kane,Consumer,Marion,Ohio,United States,43302.0,US,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,37.376,8,0.2,4.672,12.65,High
22197,IN-2012-51173,2012-01-13,2012-01-18,Standard Class,TC-21145,Theresa Coyne,Corporate,Melbourne,Victoria,Australia,,APAC,Oceania,TEC-MA-10003351,Technology,Machines,"Okidata Card Printer, White",1411.344,9,0.1,486.05400000000003,213.5,High
13598,ES-2012-5120264,2012-01-13,2012-01-16,First Class,JL-15175,James Lanier,Home Office,Carlisle,England,United Kingdom,,EU,North,TEC-MA-10003927,Technology,Machines,"StarTech Inkjet, Wireless",1207.08,4,0.0,36.12,171.96,Medium
22198,IN-2012-51173,2012-01-13,2012-01-18,Standard Class,TC-21145,Theresa Coyne,Corporate,Melbourne,Victoria,Australia,,APAC,Oceania,TEC-CO-10001775,Technology,Copiers,"Sharp Wireless Fax, Laser",640.656,2,0.1,234.87599999999998,79.57,High
15981,ES-2012-5327902,2012-01-13,2012-01-17,Second Class,CT-11995,Carol Triggs,Consumer,Peterborough,England,United Kingdom,,EU,North,OFF-ST-10004191,Office Supplies,Storage,"Tenex Lockers, Blue",612.45,3,0.0,159.21,79.13,Medium
23765,IN-2012-68785,2012-01-13,2012-01-17,Standard Class,CC-12610,Corey Catlett,Corporate,Nantong,Jiangsu,China,,APAC,North Asia,FUR-CH-10002091,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",547.11,3,0.0,185.94,65.25,High
36155,CA-2012-137526,2012-01-13,2012-01-17,Standard Class,PB-19150,Philip Brown,Consumer,Los Angeles,California,United States,90004.0,US,West,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,0.0,92.97,52.46,High
28606,IN-2012-13828,2012-01-13,2012-01-16,First Class,LS-17200,Luke Schmidt,Corporate,Agra,Uttar Pradesh,India,,APAC,Central Asia,TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",278.7,2,0.0,52.92,35.86,High
28605,IN-2012-13828,2012-01-13,2012-01-16,First Class,LS-17200,Luke Schmidt,Corporate,Agra,Uttar Pradesh,India,,APAC,Central Asia,FUR-CH-10001895,Furniture,Chairs,"Hon Chairmat, Adjustable",116.04,2,0.0,58.02,30.39,High
2133,MX-2012-127607,2012-01-13,2012-01-19,Standard Class,CC-12475,Cindy Chapman,Consumer,Palma Soriano,Santiago de Cuba,Cuba,,LATAM,Caribbean,FUR-CH-10003844,Furniture,Chairs,"Office Star Rocking Chair, Black",369.28,4,0.0,99.68,27.58,Medium
41527,SU-2012-8130,2012-01-13,2012-01-16,First Class,BS-1755,Bruce Stewart,Consumer,Khartoum,Khartoum,Sudan,,Africa,Africa,TEC-CIS-10000436,Technology,Phones,"Cisco Speaker Phone, with Caller ID",138.48,1,0.0,5.52,22.36,Medium
29487,ID-2012-39595,2012-01-13,2012-01-17,Standard Class,TH-21115,Thea Hudgings,Corporate,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-BO-10000112,Furniture,Bookcases,"Dania Corner Shelving, Pine",240.669,3,0.35,-26.000999999999998,19.03,High
12884,ES-2012-3905102,2012-01-13,2012-01-17,Standard Class,LT-17110,Liz Thompson,Consumer,Berlin,Berlin,Germany,,EU,Central,OFF-AR-10001898,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent",96.012,4,0.1,-6.468,17.11,High
28604,IN-2012-13828,2012-01-13,2012-01-16,First Class,LS-17200,Luke Schmidt,Corporate,Agra,Uttar Pradesh,India,,APAC,Central Asia,OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",84.45,5,0.0,17.7,14.45,High
23766,IN-2012-68785,2012-01-13,2012-01-17,Standard Class,CC-12610,Corey Catlett,Corporate,Nantong,Jiangsu,China,,APAC,North Asia,OFF-FA-10000577,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",67.05,5,0.0,33.45,10.21,High
22196,IN-2012-51173,2012-01-13,2012-01-18,Standard Class,TC-21145,Theresa Coyne,Corporate,Melbourne,Victoria,Australia,,APAC,Oceania,OFF-LA-10000668,Office Supplies,Labels,"Smead Removable Labels, Adjustable",68.607,7,0.1,30.386999999999997,10.08,High
41526,SU-2012-8130,2012-01-13,2012-01-16,First Class,BS-1755,Bruce Stewart,Consumer,Khartoum,Khartoum,Sudan,,Africa,Africa,TEC-NOK-10001070,Technology,Phones,"Nokia Speaker Phone, with Caller ID",246.3,2,0.0,19.68,9.7,Medium
29486,ID-2012-39595,2012-01-13,2012-01-17,Standard Class,TH-21115,Thea Hudgings,Corporate,Manila,National Capital,Philippines,,APAC,Southeast Asia,OFF-EN-10002924,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint",82.863,3,0.45,-58.797,9.21,High
36154,CA-2012-137526,2012-01-13,2012-01-17,Standard Class,PB-19150,Philip Brown,Consumer,Los Angeles,California,United States,90004.0,US,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,38.024,8.72,High
30734,ID-2012-81196,2012-01-13,2012-01-14,First Class,PF-19120,Peter Fuller,Consumer,Gold Coast,Queensland,Australia,,APAC,Oceania,OFF-PA-10004640,Office Supplies,Paper,"Eaton Message Books, Multicolor",52.776,4,0.4,-15.024000000000001,8.71,High
36153,CA-2012-137526,2012-01-13,2012-01-17,Standard Class,PB-19150,Philip Brown,Consumer,Los Angeles,California,United States,90004.0,US,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028,6.67,High
2560,MX-2012-131653,2012-01-13,2012-01-19,Standard Class,PO-18850,Patrick O'Brill,Consumer,Salamanca,Guanajuato,Mexico,,LATAM,North,OFF-BI-10000814,Office Supplies,Binders,"Wilson Jones Binder, Recycled",80.28,9,0.0,13.5,5.43,Medium
30733,ID-2012-81196,2012-01-13,2012-01-14,First Class,PF-19120,Peter Fuller,Consumer,Gold Coast,Queensland,Australia,,APAC,Oceania,TEC-AC-10004683,Technology,Accessories,"Memorex Flash Drive, USB",35.532,2,0.4,-0.048,4.0,High
22199,IN-2012-51173,2012-01-13,2012-01-18,Standard Class,TC-21145,Theresa Coyne,Corporate,Melbourne,Victoria,Australia,,APAC,Oceania,OFF-SU-10003537,Office Supplies,Supplies,"Kleencut Scissors, Steel",58.563,3,0.1,11.673,2.82,High
45652,EG-2012-6410,2012-01-13,2012-01-15,Second Class,CR-2625,Corey Roper,Home Office,Tanta,Al Gharbiyah,Egypt,,Africa,Africa,OFF-IBI-10000080,Office Supplies,Binders,"Ibico Binder, Recycled",15.84,1,0.0,1.26,1.94,High
39831,CA-2012-169677,2012-01-13,2012-01-15,Second Class,KS-16300,Karen Seio,Corporate,Columbus,Georgia,United States,31907.0,US,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0.0,4.8118,1.68,High
45653,EG-2012-6410,2012-01-13,2012-01-15,Second Class,CR-2625,Corey Roper,Home Office,Tanta,Al Gharbiyah,Egypt,,Africa,Africa,OFF-STO-10003604,Office Supplies,Fasteners,"Stockwell Staples, Metal",10.92,1,0.0,4.14,1.47,High
23767,IN-2012-68785,2012-01-13,2012-01-17,Standard Class,CC-12610,Corey Catlett,Corporate,Nantong,Jiangsu,China,,APAC,North Asia,OFF-LA-10002107,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",10.86,1,0.0,5.43,1.06,High
30735,ID-2012-81196,2012-01-13,2012-01-14,First Class,PF-19120,Peter Fuller,Consumer,Gold Coast,Queensland,Australia,,APAC,Oceania,OFF-BI-10000636,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",4.41,1,0.4,-0.3,0.98,High
41525,SU-2012-8130,2012-01-13,2012-01-16,First Class,BS-1755,Bruce Stewart,Consumer,Khartoum,Khartoum,Sudan,,Africa,Africa,OFF-CAR-10001428,Office Supplies,Binders,"Cardinal Index Tab, Durable",7.62,1,0.0,3.42,0.37,Medium
30385,ID-2012-82610,2012-02-13,2012-02-13,Same Day,JL-15850,John Lucas,Consumer,Auckland,Auckland,New Zealand,,APAC,Oceania,FUR-BO-10001558,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",612.684,6,0.4,-296.13599999999997,117.25,Critical
30136,ID-2012-77080,2012-02-13,2012-02-17,Standard Class,AF-10870,Art Ferguson,Consumer,Sydney,New South Wales,Australia,,APAC,Oceania,FUR-FU-10000339,Furniture,Furnishings,"Tenex Frame, Black",593.8919999999999,6,0.1,-39.708,59.45,High
50312,RS-2012-3560,2012-02-13,2012-02-19,Standard Class,BP-1050,Barry Pond,Corporate,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA,TEC-MOT-10000939,Technology,Phones,"Motorola Speaker Phone, Cordless",530.52,4,0.0,26.52,59.42,Medium
50314,RS-2012-3560,2012-02-13,2012-02-19,Standard Class,BP-1050,Barry Pond,Corporate,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA,FUR-BAR-10003532,Furniture,Tables,"Barricks Conference Table, Rectangular",904.65,1,0.0,289.47,45.92,Medium
5222,MX-2012-122406,2012-02-13,2012-02-18,Second Class,AG-10270,Alejandro Grove,Consumer,Porto Alegre,Rio Grande do Sul,Brazil,,LATAM,South,FUR-FU-10004019,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",254.52,9,0.0,114.48,38.59,High
30388,ID-2012-82610,2012-02-13,2012-02-13,Same Day,JL-15850,John Lucas,Consumer,Auckland,Auckland,New Zealand,,APAC,Oceania,OFF-AP-10000078,Office Supplies,Appliances,"Breville Toaster, Silver",371.80800000000005,8,0.4,-216.912,37.6,Critical
11388,ES-2012-1059749,2012-02-13,2012-02-16,First Class,SP-20920,Susan Pistek,Consumer,Quimper,Brittany,France,,EU,Central,OFF-ST-10003414,Office Supplies,Storage,"Tenex Shelving, Industrial",248.13,5,0.1,24.78,33.15,Medium
50311,RS-2012-3560,2012-02-13,2012-02-19,Standard Class,BP-1050,Barry Pond,Corporate,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA,TEC-KON-10001507,Technology,Machines,"Konica Card Printer, Durable",350.58,2,0.0,98.16,20.97,Medium
11385,ES-2012-1059749,2012-02-13,2012-02-16,First Class,SP-20920,Susan Pistek,Consumer,Quimper,Brittany,France,,EU,Central,FUR-CH-10004969,Furniture,Chairs,"Office Star Bag Chairs, Red",99.792,2,0.1,11.052,18.12,Medium
11387,ES-2012-1059749,2012-02-13,2012-02-16,First Class,SP-20920,Susan Pistek,Consumer,Quimper,Brittany,France,,EU,Central,OFF-BI-10004801,Office Supplies,Binders,"Acco Binding Machine, Durable",105.18,2,0.0,25.2,14.4,Medium
26031,ID-2012-47190,2012-02-13,2012-02-15,Second Class,VG-21805,Vivek Grady,Corporate,Jakarta,Jakarta,Indonesia,,APAC,Southeast Asia,FUR-FU-10000815,Furniture,Furnishings,"Eldon Door Stop, Black",73.2336,2,0.27,-8.0664,13.39,High
8516,MX-2012-160843,2012-02-13,2012-02-19,Standard Class,PW-19030,Pauline Webber,Corporate,Escuintla,Escuintla,Guatemala,,LATAM,Central,OFF-ST-10002371,Office Supplies,Storage,"Rogers File Cart, Industrial",188.8,2,0.0,1.88,13.04,Medium
28769,IN-2012-11266,2012-02-13,2012-02-20,Standard Class,SR-20425,Sharelle Roach,Home Office,Perth,Western Australia,Australia,,APAC,Oceania,TEC-AC-10002221,Technology,Accessories,"Memorex Mouse, Bluetooth",152.118,6,0.1,3.258,10.86,Low
30389,ID-2012-82610,2012-02-13,2012-02-13,Same Day,JL-15850,John Lucas,Consumer,Auckland,Auckland,New Zealand,,APAC,Oceania,OFF-PA-10003320,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled",39.816,4,0.4,-19.944000000000003,9.7,Critical
11386,ES-2012-1059749,2012-02-13,2012-02-16,First Class,SP-20920,Susan Pistek,Consumer,Quimper,Brittany,France,,EU,Central,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",88.2,4,0.0,15.84,8.83,Medium
30387,ID-2012-82610,2012-02-13,2012-02-13,Same Day,JL-15850,John Lucas,Consumer,Auckland,Auckland,New Zealand,,APAC,Oceania,TEC-AC-10002145,Technology,Accessories,"Belkin Memory Card, Programmable",69.786,1,0.4,-22.104,8.33,Critical
8517,MX-2012-160843,2012-02-13,2012-02-19,Standard Class,PW-19030,Pauline Webber,Corporate,Escuintla,Escuintla,Guatemala,,LATAM,Central,TEC-AC-10004620,Technology,Accessories,"Belkin Flash Drive, USB",140.5,5,0.0,37.9,6.8,Medium
30386,ID-2012-82610,2012-02-13,2012-02-13,Same Day,JL-15850,John Lucas,Consumer,Auckland,Auckland,New Zealand,,APAC,Oceania,OFF-AR-10000283,Office Supplies,Art,"Stanley Highlighters, Blue",17.64,2,0.4,-2.94,3.52,Critical
42104,TU-2012-1770,2012-02-13,2012-02-15,Second Class,DB-3060,Dave Brooks,Consumer,Istanbul,Istanbul,Turkey,,EMEA,EMEA,TEC-PAN-10000878,Technology,Machines,"Panasonic Phone, Wireless",33.936,1,0.6,-47.513999999999996,3.21,Medium
50313,RS-2012-3560,2012-02-13,2012-02-19,Standard Class,BP-1050,Barry Pond,Corporate,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA,FUR-DEF-10004936,Furniture,Furnishings,"Deflect-O Light Bulb, Durable",32.04,2,0.0,16.02,2.55,Medium
42103,TU-2012-1770,2012-02-13,2012-02-15,Second Class,DB-3060,Dave Brooks,Consumer,Istanbul,Istanbul,Turkey,,EMEA,EMEA,OFF-SAN-10004824,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",20.88,2,0.6,-17.76,1.36,Medium
11384,ES-2012-1059749,2012-02-13,2012-02-16,First Class,SP-20920,Susan Pistek,Consumer,Quimper,Brittany,France,,EU,Central,OFF-BI-10001544,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",7.98,2,0.0,0.84,1.05,Medium
48766,RS-2012-7530,2012-02-13,2012-02-17,Standard Class,EC-4050,Erin Creighton,Consumer,Angarsk,Irkutsk,Russia,,EMEA,EMEA,OFF-STA-10002654,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",24.78,1,0.0,7.92,0.96,Medium
50310,RS-2012-3560,2012-02-13,2012-02-19,Standard Class,BP-1050,Barry Pond,Corporate,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA,OFF-SME-10000675,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",7.29,1,0.0,0.36,0.36,Medium
16407,IT-2012-3641925,2012-03-13,2012-03-15,Second Class,TS-21430,Tom Stivers,Corporate,Outreau,Nord-Pas-de-Calais,France,,EU,Central,TEC-PH-10003713,Technology,Phones,"Cisco Audio Dock, Cordless",1257.4560000000001,8,0.15,-29.664,214.54,High
37586,US-2012-139675,2012-03-13,2012-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,Chico,California,United States,95928.0,US,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.1360000000001,4,0.2,102.9528,83.04,Medium
37587,US-2012-139675,2012-03-13,2012-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,Chico,California,United States,95928.0,US,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.7728,50.65,Medium
11364,IT-2012-3170764,2012-03-13,2012-03-15,First Class,BS-11665,Brian Stugart,Consumer,Weimar,Thuringia,Germany,,EU,Central,OFF-ST-10001974,Office Supplies,Storage,"Rogers File Cart, Industrial",254.88,2,0.1,19.8,33.97,High
2199,MX-2012-164000,2012-03-13,2012-03-17,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Itaúna,Minas Gerais,Brazil,,LATAM,South,TEC-AC-10002357,Technology,Accessories,"SanDisk Numeric Keypad, USB",177.2,5,0.0,70.8,29.9,High
33322,CA-2012-114237,2012-03-13,2012-03-15,First Class,MC-17275,Marc Crier,Consumer,Seattle,Washington,United States,98103.0,US,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488,29.7,Critical
2196,MX-2012-164000,2012-03-13,2012-03-17,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Itaúna,Minas Gerais,Brazil,,LATAM,South,FUR-FU-10002696,Furniture,Furnishings,"Eldon Frame, Durable",226.56,3,0.0,63.42,28.35,High
3276,MX-2012-126928,2012-03-13,2012-03-15,Second Class,TN-21040,Tanja Norvell,Home Office,Villahermosa,Tabasco,Mexico,,LATAM,North,TEC-MA-10004956,Technology,Machines,"Konica Card Printer, Red",344.64,3,0.0,165.42,20.9,Medium
5556,MX-2012-119207,2012-03-13,2012-03-19,Standard Class,TH-21115,Thea Hudgings,Corporate,Tlalpan,Distrito Federal,Mexico,,LATAM,North,OFF-EN-10000031,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",140.6,10,0.0,26.6,15.6,Medium
15383,IT-2012-1576508,2012-03-13,2012-03-18,Standard Class,VT-21700,Valerie Takahito,Home Office,Tarbes,Midi-Pyrénées,France,,EU,Central,FUR-CH-10003794,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",139.563,3,0.1,34.083,12.66,Medium
3278,MX-2012-126928,2012-03-13,2012-03-15,Second Class,TN-21040,Tanja Norvell,Home Office,Villahermosa,Tabasco,Mexico,,LATAM,North,OFF-BI-10001254,Office Supplies,Binders,"Avery Binding Machine, Recycled",98.4,3,0.0,21.6,9.69,Medium
